101316,INF209K01MC8,-,Aditya Birla Sun Life Savings Fund-Retail Growth,327.6643,327.6643,327.6643,26-Feb-2018
103177,-,-,Aditya Birla Sun Life Income Fund-Plan A(Dividend),11.7535,11.6947,11.7535,11-Feb-2011
103179,-,INF209K01DI4,Aditya Birla Sun Life Income Fund-Plan D(54EA Dividend),10.6457,10.5925,10.6457,11-Feb-2011
103180,-,-,Aditya Birla Sun Life Income Fund-Plan E(54EA Growth),35.2986,35.1221,35.2986,11-Feb-2011
103181,-,-,Aditya Birla Sun Life Income Fund-PLan F(54EB Dividend),15.5708,15.4929,15.5708,11-Feb-2011
103182,-,-,Aditya Birla Sun Life Income Fund-Plan G(54EB Growth),35.0763,34.9009,35.0763,11-Feb-2011
111780,INF209K01KK5,-,Aditya Birla Sun Life Short Term Fund - Discipline Advantage Plan,20.2097,20.2097,20.2097,26-Feb-2018
124832,INF209KA1KT0,-,Aditya Birla Sun Life Short Term Fund - Dividend - Direct Plan,12.3017,12.3017,12.3017,26-Feb-2018
124833,INF209KA1KS2,-,Aditya Birla Sun Life Short Term Fund - Dividend - Regular Plan,12.3030,12.3030,12.3030,26-Feb-2018
119533,INF209K01S38,-,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,66.0378,66.0378,66.0378,26-Feb-2018
103178,INF209K01785,-,Aditya Birla Sun Life Short Term Fund - Growth - Regular Plan,65.6755,65.6755,65.6755,26-Feb-2018
119532,INF209K01N90,-,Aditya Birla Sun Life Short Term Fund - Monthly Dividend - Direct Plan,11.5458,11.5458,11.5458,26-Feb-2018
103183,INF209K01983,-,Aditya Birla Sun Life Short Term Fund - Monthly Dividend - Regular Plan,11.5024,11.5024,11.5024,26-Feb-2018
119496,INF209K01R96,INF209K01XL6,Aditya Birla Sun Life Short Term Opportunities Fund - Dividend - Direct Plan,16.3653,16.2835,16.3653,26-Feb-2018
101843,INF209K01975,INF209K01DK0,Aditya Birla Sun Life Short Term Opportunities Fund - Dividend - Regular Plan,15.9139,15.8343,15.9139,26-Feb-2018
119498,INF209K01XK8,-,Aditya Birla Sun Life Short Term Opportunities Fund - Growth - Direct Plan,29.3626,29.2158,29.3626,26-Feb-2018
101844,INF209K01942,-,Aditya Birla Sun Life Short Term Opportunities Fund - Growth - Regular Plan,28.5226,28.3800,28.5226,26-Feb-2018
119497,INF209KA1KQ6,INF209KA1KR4,Aditya Birla Sun Life Short Term Opportunities Fund - Quarterly Dividend - Direct Plan,10.4191,10.3670,10.4191,26-Feb-2018
112356,INF209K01BU3,-,Aditya Birla Sun Life Short Term Opportunities Fund - Quarterly Dividend - Regular Plan,10.2053,10.1543,10.2053,26-Feb-2018
119551,INF209KA12Z1,INF209KA13Z9,Aditya Birla Sun Life Treasury Optimizer Plan - Direct Plan-Dividend,149.9922,149.9922,149.9922,26-Feb-2018
119550,INF209K01YN0,-,Aditya Birla Sun Life Treasury Optimizer Plan - Direct Plan-Growth,221.6573,221.6573,221.6573,26-Feb-2018
119552,INF209K01YM2,-,Aditya Birla Sun Life Treasury Optimizer Plan - Direct Plan-Monthly Dividend,106.2867,106.2867,106.2867,26-Feb-2018
119553,INF209K01YO8,-,Aditya Birla Sun Life Treasury Optimizer Plan - Direct Plan-Quarterly Dividend,104.7915,104.7915,104.7915,26-Feb-2018
112015,INF209K01KM1,-,Aditya Birla Sun Life Treasury Optimizer Plan - Discipline Advantage Plan - Growth,202.9458,202.9458,202.9458,26-Feb-2018
108272,INF209K01LX6,-,Aditya Birla Sun Life Treasury Optimizer Plan - Regular Plan-Dividend,148.1805,148.1805,148.1805,26-Feb-2018
108273,INF209K01LV0,-,Aditya Birla Sun Life Treasury Optimizer Plan - Regular Plan-Growth,218.7980,218.7980,218.7980,26-Feb-2018
110282,INF209K01LU2,-,Aditya Birla Sun Life Treasury Optimizer Plan - Regular Plan-Monthly Dividend,105.0215,105.0215,105.0215,26-Feb-2018
108274,INF209K01LN7,-,Aditya Birla Sun Life Treasury Optimizer Plan - Regular Plan-Quarterly Dividend,103.6610,103.6610,103.6610,26-Feb-2018
103176,INF209K01LT4,-,Aditya Birla Sun Life Treasury Optimizer Plan - Retail Plan-Growth,328.4477,328.4477,328.4477,26-Feb-2018
110490,INF209K01LR8,-,Aditya Birla Sun Life Treasury Optimizer Plan - Retail Plan-Monthly Dividend,104.8848,104.8848,104.8848,26-Feb-2018
106157,INF209K01LS6,-,Aditya Birla Sun Life Treasury Optimizer Plan - Retail Plan-Quarterly Dividend,106.2982,106.2982,106.2982,26-Feb-2018
128953,INF846K01NG6,-,Axis Banking & PSU Debt Fund - Bonus Option,1289.4075,1289.4075,1289.4075,18-May-2015
117447,-,INF846K01CC8,Axis Banking & PSU Debt Fund - Daily Dividend Option,1008.0388,1008.0388,1008.0388,26-Feb-2018
128952,INF846K01NF8,-,Axis Banking & PSU Debt Fund - Direct Plan - Bonus Option,1532.8272,1532.8272,1532.8272,14-Jun-2017
120437,-,INF846K01CU0,Axis Banking & PSU Debt Fund - Direct Plan - Daily Dividend Option,1008.0388,1008.0388,1008.0388,26-Feb-2018
120438,INF846K01CR6,-,Axis Banking & PSU Debt Fund - Direct Plan - Growth Option,1603.7150,1603.7150,1603.7150,26-Feb-2018
120439,INF846K01CT2,INF846K01CS4,Axis Banking & PSU Debt Fund - Direct Plan - Monthly Dividend Option,1007.4622,1007.4622,1007.4622,26-Feb-2018
120436,INF846K01CV8,INF846K01CW6,Axis Banking & PSU Debt Fund - Direct Plan - Weekly Dividend Option,1007.2817,1007.2817,1007.2817,26-Feb-2018
117446,INF846K01CB0,-,Axis Banking & PSU Debt Fund - Growth option,1588.6950,1588.6950,1588.6950,26-Feb-2018
117449,INF846K01CF1,INF846K01CG9,Axis Banking & PSU Debt Fund - Monthly Dividend Option,1007.4611,1007.4611,1007.4611,26-Feb-2018
117448,INF846K01CD6,INF846K01CE4,Axis Banking & PSU Debt Fund - Weekly Dividend option,1007.2815,1007.2815,1007.2815,26-Feb-2018
141586,INF846K01ZN6,-,Axis Corporate Debt Opportunities Fund - Direct Plan Daily Dividend Reinvestment,10.0793,10.0793,10.0793,26-Feb-2018
141588,INF846K01ZM8,-,Axis Corporate Debt Opportunities Fund - Direct Plan Growth,10.4368,10.4368,10.4368,26-Feb-2018
141590,INF846K01ZQ9,INF846K01ZR7,Axis Corporate Debt Opportunities Fund - Direct Plan Monthly Dividend,10.0500,10.0500,10.0500,26-Feb-2018
141591,INF846K01ZS5,INF846K01ZT3,Axis Corporate Debt Opportunities Fund - Direct Plan Regular Dividend,10.4341,10.4341,10.4341,26-Feb-2018
141587,INF846K01ZO4,INF846K01ZP1,Axis Corporate Debt Opportunities Fund - Direct Plan Weekly Dividend,10.0500,10.0500,10.0500,26-Feb-2018
141589,INF846K01ZV9,-,Axis Corporate Debt Opportunities Fund - Regular Plan Daily Dividend Reinvestment,10.0727,10.0727,10.0727,26-Feb-2018
141593,INF846K01ZU1,-,Axis Corporate Debt Opportunities Fund - Regular Plan Growth,10.3790,10.3790,10.3790,26-Feb-2018
141594,INF846K01ZY3,INF846K01ZZ0,Axis Corporate Debt Opportunities Fund - Regular Plan Monthly Dividend,10.0500,10.0500,10.0500,26-Feb-2018
141595,INF846K01A03,INF846K01A11,Axis Corporate Debt Opportunities Fund - Regular Plan Regular Dividend,10.3795,10.3795,10.3795,26-Feb-2018
141592,INF846K01ZW7,INF846K01ZX5,Axis Corporate Debt Opportunities Fund - Regular Plan Weekly Dividend,10.0500,10.0500,10.0500,26-Feb-2018
115131,INF846K01941,INF846K01958,Axis Dynamic Bond Fund  - Half Yearly Dividend option,10.5463,10.5463,10.5463,26-Feb-2018
120451,INF846K01DI3,-,Axis Dynamic Bond Fund - Direct Plan - Growth Option,18.4078,18.4078,18.4078,26-Feb-2018
120450,INF846K01DJ1,INF846K01DK9,Axis Dynamic Bond Fund - Direct Plan - Half Yearly Dividend Option,11.2305,11.2305,11.2305,26-Feb-2018
120452,INF846K01DL7,INF846K01DM5,Axis Dynamic Bond Fund - Direct Plan - Quarterly Dividend Option,10.8165,10.8165,10.8165,26-Feb-2018
115068,INF846K01917,-,Axis Dynamic Bond Fund - Growth Option,17.3577,17.3577,17.3577,26-Feb-2018
115069,INF846K01925,INF846K01933,Axis Dynamic Bond Fund - Quarterly Dividend option,10.0879,10.0879,10.0879,26-Feb-2018
130314,INF846K01PJ5,-,Axis Fixed Income Opportunities Fund - Direct Plan - Growth,14.0646,13.9240,14.0646,26-Feb-2018
130312,INF846K01PM9,INF846K01PN7,Axis Fixed Income opportunities Fund - Direct Plan - Monthly Dividend,10.0247,9.9245,10.0247,26-Feb-2018
130311,INF846K01PK3,INF846K01PL1,Axis Fixed Income Opportunities Fund - Direct Plan - Weekly Dividend,10.2461,10.1436,10.2461,26-Feb-2018
130309,INF846K01PO5,-,Axis Fixed Income Opportunities Fund - Regular Plan - Growth,13.4989,13.3639,13.4989,26-Feb-2018
130313,INF846K01PR8,INF846K01PS6,Axis Fixed Income Opportunities Fund - Regular Plan - Monthly Dividend,10.0797,9.9789,10.0797,26-Feb-2018
130310,INF846K01PP2,INF846K01PQ0,Axis Fixed Income opportunities Fund - Regular Plan - weekly Dividend,10.1631,10.0615,10.1631,26-Feb-2018
120477,INF846K01DY0,INF846K01DZ7,Axis Income Saver - Direct Plan - Dividend Option - Annual Dividend Option,13.1184,12.9872,13.1184,26-Feb-2018
120480,INF846K01EA8,-,Axis Income Saver - Direct Plan - Growth Option,19.7955,19.5975,19.7955,26-Feb-2018
120478,INF846K01EB6,INF846K01EC4,Axis Income Saver - Direct Plan - Half Yearly,12.1267,12.0054,12.1267,26-Feb-2018
120479,INF846K01ED2,INF846K01EE0,Axis Income Saver - Direct Plan - Quarterly,13.7396,13.6022,13.7396,26-Feb-2018
112927,INF846K01743,INF846K01750,Axis Income Saver - Dividend Option - Annual Dividend Option,12.4709,12.3462,12.4709,26-Feb-2018
112926,INF846K01727,INF846K01735,Axis Income Saver - Dividend Option - Half Yearly,11.4741,11.3594,11.4741,26-Feb-2018
112925,INF846K01701,INF846K01719,Axis Income Saver - Dividend Option - Quarterly,10.9048,10.7958,10.9048,26-Feb-2018
112924,INF846K01693,-,Axis Income Saver -Growth Option,18.4584,18.2738,18.4584,26-Feb-2018
128958,INF846K01NO0,-,Axis Regular Savings Fund - Bonus Option,13.2560,13.1234,13.2560,30-Jan-2015
120475,INF846K01DT0,-,Axis Regular Savings Fund - Direct Plan - Growth Option,17.4969,17.3219,17.4969,26-Feb-2018
120474,INF846K01DU8,INF846K01DV6,Axis Regular Savings Fund - Direct Plan - Half Yearly Dividend option,11.3497,11.2362,11.3497,26-Feb-2018
120476,INF846K01DW4,INF846K01DX2,Axis Regular Savings Fund - Direct Plan - Quarterly Dividend option,11.0354,10.9250,11.0354,26-Feb-2018
116894,INF846K01BP2,-,Axis Regular Savings Fund - Growth Option,16.7368,16.5694,16.7368,26-Feb-2018
116896,INF846K01BR8,INF846K01BT4,Axis Regular Savings Fund - Half Yearly Dividend Option,11.0700,10.9593,11.0700,26-Feb-2018
116895,INF846K01BQ0,INF846K01BS6,Axis Regular Savings Fund - Quarterly Dividend Option,10.4192,10.3150,10.4192,26-Feb-2018
128950,INF846K01NS1,-,Axis Short Term Fund - Bonus Option,18.7534,18.7534,18.7534,26-Feb-2018
120510,INF846K01EI1,-,Axis Short Term Fund - Direct Plan - Growth Option,19.4208,19.4208,19.4208,26-Feb-2018
120511,INF846K01EJ9,INF846K01EK7,Axis Short Term Fund - Direct Plan - Monthly Dividend Option,10.0070,10.0070,10.0070,26-Feb-2018
133894,INF846K01RH5,INF846K01RI3,Axis Short Term Fund - Direct Plan - Regular Dividend Option,11.8315,11.8315,11.8315,26-Feb-2018
120512,INF846K01EL5,INF846K01EM3,Axis Short Term Fund - Direct Plan - Weekly Dividend Option,10.2449,10.2449,10.2449,26-Feb-2018
112354,INF846K01644,-,Axis Short Term Fund - Growth Option,18.6466,18.6466,18.6466,26-Feb-2018
112355,INF846K01651,INF846K01669,Axis Short Term Fund - Monthly Dividend Option,10.1400,10.1400,10.1400,26-Feb-2018
133895,INF846K01RJ1,INF846K01RK9,Axis Short Term Fund - Regular Dividend Option,12.4743,12.4743,12.4743,26-Feb-2018
112721,INF846K01594,-,Axis Short Term Fund - Retail Plan - Growth Option,18.4363,18.4363,18.4363,26-Feb-2018
112723,INF846K01602,INF846K01610,Axis Short Term Fund - Retail Plan - Monthly Dividend Option,10.0055,10.0055,10.0055,26-Feb-2018
112722,INF846K01628,INF846K01636,Axis Short Term Fund - Retail Plan - Weekly Dividend Option,10.1535,10.1535,10.1535,26-Feb-2018
112369,INF846K01677,INF846K01685,Axis Short Term Fund - Weekly Dividend Option,10.2451,10.2451,10.2451,26-Feb-2018
112215,-,INF846K01545,Axis Treasury Advantage Fund - Daily Dividend Option,1006.2334,1006.2334,1006.2334,26-Feb-2018
128961,INF846K01NQ5,-,Axis Treasury Advantage Fund - Direct Plan - Bonus Option,1847.5931,1847.5931,1847.5931,10-Apr-2017
120515,-,INF846K01EQ4,Axis Treasury Advantage Fund - Direct Plan - Daily Dividend Option,1007.2893,1007.2893,1007.2893,26-Feb-2018
120513,INF846K01EN1,-,Axis Treasury Advantage Fund - Direct Plan - Growth Option,1961.6248,1961.6248,1961.6248,26-Feb-2018
120516,INF846K01EO9,INF846K01EP6,Axis Treasury Advantage Fund - Direct Plan - Monthly Dividend Option,1005.4530,1005.4530,1005.4530,26-Feb-2018
120514,INF846K01ER2,INF846K01ES0,Axis Treasury Advantage Fund - Direct Plan - Weekly Dividend Option,1004.6037,1004.6037,1004.6037,26-Feb-2018
112214,INF846K01537,-,Axis Treasury Advantage Fund - Growth Option,1918.5638,1918.5638,1918.5638,26-Feb-2018
112216,INF846K01552,INF846K01560,Axis Treasury Advantage Fund - Institutional Plan - Weekly Dividend Option,1006.0042,1006.0042,1006.0042,26-Feb-2018
112217,INF846K01578,INF846K01586,Axis Treasury Advantage Fund - Monthly Dividend Option,1005.4514,1005.4514,1005.4514,26-Feb-2018
112720,-,INF846K01487,Axis Treasury Advantage Fund - Retail Plan - Daily Dividend Option,1005.4758,1005.4758,1005.4758,26-Feb-2018
112717,INF846K01479,-,Axis Treasury Advantage Fund - Retail Plan - Growth Option,1795.4531,1795.4531,1795.4531,26-Feb-2018
112718,INF846K01511,INF846K01529,Axis Treasury Advantage Fund - Retail Plan - Monthly Dividend Option,1005.4482,1005.4482,1005.4482,26-Feb-2018
112719,INF846K01495,INF846K01503,Axis Treasury Advantage Fund - Retail Plan - Weekly Dividend Option,1004.6028,1004.6028,1004.6028,26-Feb-2018
133525,INF955L01FT2,-,Baroda Pioneer Credit Opportunities Fund -Plan A -Bonus Option,11.0743,10.9636,11.0743,22-Feb-2016
133486,INF955L01FP0,-,Baroda Pioneer Credit Opportunities Fund -Plan A -Growth Option,13.3043,13.1713,13.3043,26-Feb-2018
133517,INF955L01FU0,-,Baroda Pioneer Credit Opportunities Fund -Plan A -Monthly Dividend Payout Option,10.7928,10.6849,10.7928,26-Feb-2018
133518,INF955L01FV8,-,Baroda Pioneer Credit Opportunities Fund -Plan A -Quarterly Dividend Payout Option,10.7361,10.6287,10.7361,26-Feb-2018
133678,INF955L01FY2,-,Baroda Pioneer Credit Opportunities Fund -Plan B(Direct)-Bonus Option,13.8062,13.6681,13.8062,26-Feb-2018
133520,INF955L01FZ9,-,Baroda Pioneer Credit Opportunities Fund -Plan B-(Direct) Monthly Dividend Payout Option,11.2719,11.1592,11.2719,26-Feb-2018
133524,INF955L01GA0,-,Baroda Pioneer Credit Opportunities Fund -Plan B-(Direct) Quarterly Dividend Payout Option,11.1583,11.0467,11.1583,26-Feb-2018
133488,INF955L01FR6,-,Baroda Pioneer Credit Opportunities Fund -Plan B-Growth Option,13.8062,13.6681,13.8062,26-Feb-2018
117629,INF955L01880,-,Baroda Pioneer Dynamic Bond Fund - Plan A - Dividend Payout Option,13.2743,13.2079,13.2743,26-Feb-2018
117631,INF955L01906,-,Baroda Pioneer Dynamic Bond Fund - Plan A - Growth Option,16.1011,16.0206,16.1011,26-Feb-2018
119336,INF955L01989,-,Baroda Pioneer Dynamic Bond Fund - Plan B (Direct) - Dividend Payout Option,13.9327,13.8630,13.9327,26-Feb-2018
119337,INF955L01AA3,-,Baroda Pioneer Dynamic Bond Fund - Plan B (Direct) - Growth Option,16.7912,16.7072,16.7912,26-Feb-2018
101155,INF955L01211,INF955L01229,BARODA PIONEER INCOME FUND - Plan A - Dividend Option,22.6734,22.4467,22.6734,26-Feb-2018
101154,INF955L01237,-,BARODA PIONEER INCOME FUND - Plan A - Growth Option,25.7581,25.5005,25.7581,26-Feb-2018
119361,INF955L01BO2,-,BARODA PIONEER INCOME FUND - Plan B (Direct) - Dividend Option,22.9945,22.7646,22.9945,26-Feb-2018
119362,INF955L01BQ7,-,BARODA PIONEER INCOME FUND - Plan B (Direct) - Growth Option,26.8460,26.5775,26.8460,26-Feb-2018
102661,INF955L01161,-,BARODA PIONEER MIP FUND - Plan A - Growth Option,21.9555,21.9555,21.9555,26-Feb-2018
102662,INF955L01179,INF955L01187,BARODA PIONEER MIP FUND - Plan A - Monthly Dividend Option,13.3697,13.3697,13.3697,26-Feb-2018
102663,INF955L01195,INF955L01203,BARODA PIONEER MIP FUND - Plan A - Quarterly Dividend Option,13.0591,13.0591,13.0591,26-Feb-2018
119389,INF955L01AQ9,-,BARODA PIONEER MIP FUND - Plan B (Direct) - Growth Option,22.9420,22.9420,22.9420,26-Feb-2018
119391,INF955L01AR7,-,BARODA PIONEER MIP FUND - Plan B (Direct) - Quarterly Dividend Option,13.4829,13.4829,13.4829,26-Feb-2018
119390,INF955L01AO4,-,BARODA PIONEER MIP FUND - Plan B (Direct)- Monthly Dividend Option,13.7647,13.7647,13.7647,26-Feb-2018
119399,INF955L01BB9,-,Baroda Pioneer Short Term Bond Fund  - Plan B (Direct) - Monthly Dividend Option,10.0466,10.0215,10.0466,26-Feb-2018
113037,INF955L01138,INF955L01146,Baroda Pioneer Short Term Bond Fund - Plan A -  Monthly Dividend Option,10.0655,10.0403,10.0655,26-Feb-2018
113036,INF955L01153,-,Baroda Pioneer Short Term Bond Fund - Plan A - Growth Option,18.2538,18.2082,18.2538,26-Feb-2018
140465,INF955L01GS2,-,Baroda Pioneer Short Term Bond Fund - Plan A - Quarterly Dividend Payout,10.2220,10.1964,10.2220,26-Feb-2018
119400,INF955L01BD5,-,Baroda Pioneer Short Term Bond Fund - Plan B (Direct) - Growth Option,18.8334,18.7863,18.8334,26-Feb-2018
140463,INF955L01GU8,-,Baroda Pioneer Short Term Bond Fund - Plan B - (Direct) - Quarterly Dividend Payout,10.2402,10.2146,10.2402,26-Feb-2018
125136,INF955L01DZ4,-,Baroda Pioneer Treasury Advantage Fund - Plan A - Bonus Option,1999.0560,1999.0560,1999.0560,26-Feb-2018
125137,INF955L01EA5,-,Baroda Pioneer Treasury Advantage Fund - Plan B (Direct) - Bonus Option,1947.0463,1947.0463,1947.0463,30-May-2017
119309,INF955L01BE3,-,Baroda Pioneer Treasury Advantage Fund - Plan B (Direct) - Daily Dividend Option,1008.8997,1008.8997,1008.8997,26-Feb-2018
119410,INF955L01BF0,-,Baroda Pioneer Treasury Advantage Fund - Plan B (Direct) - Growth Option,2047.3829,2047.3829,2047.3829,26-Feb-2018
119411,INF955L01BG8,-,Baroda Pioneer Treasury Advantage Fund - Plan B (Direct) - Monthly Dividend Option,1006.1132,1006.1132,1006.1132,26-Feb-2018
119439,INF955L01BK0,-,Baroda Pioneer Treasury Advantage Fund - Plan B (Direct) - Quarterly Dividend Option,1046.3781,1046.3781,1046.3781,26-Feb-2018
119409,INF955L01BI4,-,Baroda Pioneer Treasury Advantage Fund - Plan B (Direct) - Weekly Dividend Option,1000.9535,1000.9535,1000.9535,26-Feb-2018
112032,INF955L01294,INF955L01302,Baroda Pioneer Treasury Advantage Fund- Plan A- Daily Dividend Option,1030.7119,1030.7119,1030.7119,26-Feb-2018
112029,INF955L01310,-,Baroda Pioneer Treasury Advantage Fund- Plan A- Growth Option,2013.6274,2013.6274,2013.6274,26-Feb-2018
112035,INF955L01344,INF955L01351,Baroda Pioneer Treasury Advantage Fund- Plan A- Monthly Dividend Option,1005.8449,1005.8449,1005.8449,26-Feb-2018
112034,INF955L01BM6,-,Baroda Pioneer Treasury Advantage Fund- Plan A- Quarterly Dividend Option,1038.2184,1038.2184,1038.2184,26-Feb-2018
112033,INF955L01328,INF955L01336,Baroda Pioneer Treasury Advantage Fund- Plan A- Weekly Dividend Option,1000.9058,1000.9058,1000.9058,26-Feb-2018
112025,INF955L01369,INF955L01377,Baroda Pioneer Treasury Advantage Fund- Regular Plan - Daily Dividend Option,1006.5930,1006.5930,1006.5930,26-Feb-2018
112031,INF955L01385,-,Baroda Pioneer Treasury Advantage Fund- Regular Plan - Growth Option,1963.7306,1963.7306,1963.7306,26-Feb-2018
112027,INF955L01393,INF955L01401,Baroda Pioneer Treasury Advantage Fund- Regular Plan - Monthly Dividend Option,1005.8448,1005.8448,1005.8448,26-Feb-2018
112028,---,-,Baroda Pioneer Treasury Advantage Fund- Regular Plan - Quarterly Dividend Option,1204.9392,1204.9392,1204.9392,29-Sep-2016
112026,INF955L01419,INF955L01427,Baroda Pioneer Treasury Advantage Fund- Regular Plan - Weekly Dividend Option,1000.9235,1000.9235,1000.9235,26-Feb-2018
117949,INF251K01EU9,INF251K01EV7,BNP PARIBAS CORPORATE BOND FUND  ANNUAL DIVIDEND OPTION,10.6556,10.6556,10.6556,26-Feb-2018
117950,INF251K01EQ7,INF251K01ER5,BNP PARIBAS CORPORATE BOND FUND  MONTHLY DIVIDEND OPTION,10.0125,10.0125,10.0125,26-Feb-2018
119983,INF251K01GU4,INF251K01GV2,BNP Paribas Corporate Bond Fund - Direct Plan - Annual Dividend Option,10.7839,10.7839,10.7839,26-Feb-2018
119984,INF251K01GP4,-,BNP Paribas Corporate Bond Fund - Direct Plan - Growth Option,19.3132,19.3132,19.3132,26-Feb-2018
119985,INF251K01GQ2,INF251K01GR0,BNP Paribas Corporate Bond Fund - Direct Plan - Monthly Dividend Option,10.0134,10.0134,10.0134,26-Feb-2018
119986,INF251K01GS8,INF251K01GT6,BNP Paribas Corporate Bond Fund - Direct Plan - Quarterly Dividend Option,10.2608,10.2608,10.2608,26-Feb-2018
114100,INF251K01EN4,INF251K01EO2,BNP PARIBAS Corporate Bond Fund - Regular Plan - Annual-Dividend Option,10.6576,10.6576,10.6576,26-Feb-2018
114099,INF251K01EI4,-,BNP PARIBAS Corporate Bond Fund - Regular Plan - Growth Option,21.6104,21.6104,21.6104,26-Feb-2018
114105,INF251K01EJ2,INF251K01EK0,BNP PARIBAS Corporate Bond Fund - Regular Plan - Monthly-Dividend Option,10.0128,10.0128,10.0128,26-Feb-2018
114097,INF251K01EL8,INF251K01EM6,BNP PARIBAS Corporate Bond Fund - Regular Plan - Quarterly-Dividend Option,10.0712,10.0712,10.0712,26-Feb-2018
117951,INF251K01EP9,-,BNP PARIBAS CORPORATE BOND FUND GROWTH OPTION,18.7366,18.7366,18.7366,26-Feb-2018
117948,INF251K01ES3,INF251K01ET1,BNP PARIBAS CORPORATE BOND FUND QUARTERLY DIVIDEND OPTION,10.0688,10.0688,10.0688,26-Feb-2018
119991,-,INF251K01GX8,BNP Paribas Flexi Debt Fund - Direct Plan - Daily Dividend Option,10.1796,10.1796,10.1796,26-Feb-2018
119992,INF251K01GW0,-,BNP Paribas Flexi Debt Fund - Direct Plan - Growth Option,30.2390,30.2390,30.2390,26-Feb-2018
119993,INF251K01HD8,INF251K01HE6,BNP Paribas Flexi Debt Fund - Direct Plan - Half Yearly Dividend Option,10.0000,10.0000,10.0000,26-Feb-2018
119994,INF251K01GZ3,INF251K01HA4,BNP Paribas Flexi Debt Fund - Direct Plan - Monthly Option,9.9124,9.9124,9.9124,26-Feb-2018
119995,INF251K01HB2,INF251K01HC0,BNP Paribas Flexi Debt Fund - Direct Plan - Quarterly Dividend Option,9.9730,9.9730,9.9730,26-Feb-2018
119996,-,INF251K01GY6,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Dividend Option,10.0000,10.0000,10.0000,26-Feb-2018
117958,-,INF251K01DX5,BNP Paribas Flexi Debt Fund Daily Dividend Option,9.9759,9.9759,9.9759,26-Feb-2018
117957,INF251K01DW7,-,BNP Paribas Flexi Debt Fund Growth Option,29.2683,29.2683,29.2683,26-Feb-2018
117962,INF251K01ED5,INF251K01EE3,BNP Paribas Flexi Debt Fund Half Yearly Dividend Option,9.9339,9.9339,9.9339,26-Feb-2018
117960,INF251K01DZ0,INF251K01EA1,BNP Paribas Flexi Debt Fund Monthly Option,9.8830,9.8830,9.8830,26-Feb-2018
117961,INF251K01EB9,INF251K01EC7,BNP Paribas Flexi Debt Fund Quarterly Dividend Option,9.9325,9.9325,9.9325,26-Feb-2018
117959,-,INF251K01DY3,BNP Paribas Flexi Debt Fund Weekly Dividend Option,9.9470,9.9470,9.9470,26-Feb-2018
113526,INF251K01EF0,-,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Growth Option,20.1013,20.1013,20.1013,26-Feb-2018
113528,-,INF251K01EH6,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,9.9580,9.9580,9.9580,26-Feb-2018
127320,INF251K01LP4,INF251K01LZ3,BNP Paribas Medium Term Income Fund - Annual Dividend Option,10.7358,10.7358,10.7358,26-Feb-2018
127307,INF251K01LQ2,INF251K01MA4,BNP Paribas Medium Term Income Fund - Calendar Quarterly Dividend Option,10.0401,10.0401,10.0401,26-Feb-2018
127315,INF251K01LY6,INF251K01MG1,BNP Paribas Medium Term Income Fund - Direct Plan - Annual Dividend Option,10.0000,10.0000,10.0000,26-Feb-2018
127311,INF251K01LW0,INF251K01ME6,BNP Paribas Medium Term Income Fund - Direct Plan - Calendar Quarterly Dividend Option,10.0000,10.0000,10.0000,26-Feb-2018
127305,INF251K01LU4,-,BNP Paribas Medium Term Income Fund - Direct Plan - Growth Option,14.1487,14.1487,14.1487,26-Feb-2018
127313,INF251K01LX8,INF251K01MF3,BNP Paribas Medium Term Income Fund - Direct Plan - Half yearly Dividend Option,10.0000,10.0000,10.0000,26-Feb-2018
127310,INF251K01LV2,INF251K01MD8,BNP Paribas Medium Term Income Fund - Direct Plan - Monthly Dividend Option,10.0100,10.0100,10.0100,26-Feb-2018
127304,INF251K01LT6,-,BNP Paribas Medium Term Income Fund - Growth Option,13.6967,13.6967,13.6967,26-Feb-2018
127319,INF251K01LR0,INF251K01MB2,BNP Paribas Medium Term Income Fund - Half Yearly Dividend Option,10.1928,10.1928,10.1928,26-Feb-2018
127308,INF251K01LS8,INF251K01MC0,BNP Paribas Medium Term Income Fund - Monthly Dividend Option,10.0022,10.0022,10.0022,26-Feb-2018
117944,-,INF251K01DR7,BNP PARIBAS MONEY PLUS FUND  DAILY DIVIDEND OPTION,10.0604,10.0604,10.0604,26-Feb-2018
117945,INF251K01DQ9,-,BNP PARIBAS MONEY PLUS FUND  GROWTH OPTION,25.8673,25.8673,25.8673,26-Feb-2018
117947,INF251K01DU1,INF251K01DV9,BNP PARIBAS MONEY PLUS FUND  MONTHLY DIVIDEND OPTION,10.0068,10.0068,10.0068,26-Feb-2018
117946,INF251K01DS5,INF251K01DT3,BNP PARIBAS MONEY PLUS FUND  WEEKLY DIVIDEND OPTION,10.0165,10.0165,10.0165,26-Feb-2018
120007,-,INF251K01GK5,BNP Paribas Money Plus Fund - Direct Plan - Daily Dividend Option,10.0835,10.0835,10.0835,26-Feb-2018
120008,INF251K01GJ7,-,BNP Paribas Money Plus Fund - Direct Plan - Growth Option,26.7660,26.7660,26.7660,26-Feb-2018
